September 1, 2006 5:42:00 AM UTC	1157110920000	44	29	no	3.1	81.9	23392	20809	13322	5909	154	37790	478	67	0	3991	479	156
September 1, 2006 5:43:00 AM UTC	1157110980000	52	26	no	3.3	82.0	23392	20809	13336	5846	133	37860	498	69	0	3997	521	158
September 1, 2006 5:44:00 AM UTC	1157111040000	63	21	no	3.5	82.2	23392	20809	13320	5919	48	37888	501	186	0	3968	751	96
September 1, 2006 5:45:00 AM UTC	1157111100000	64	20	no	3.7	82.3	23392	20809	13336	5847	97	37895	527	106	0	3966	719	111
September 1, 2006 5:46:00 AM UTC	1157111160000	60	23	no	3.9	82.5	23392	20809	13336	5847	136	37856	539	26	0	3954	684	128
September 1, 2006 5:47:00 AM UTC	1157111220000	56	28	no	4.1	82.6	23392	20809	13320	5916	128	37811	541	4	0	3930	585	260
September 1, 2006 5:48:00 AM UTC	1157111280000	54	30	no	4.2	82.8	23392	20809	13336	5848	125	37866	566	3	0	3926	504	243
September 1, 2006 5:49:00 AM UTC	1157111340000	50	33	no	4.4	83.0	23392	20809	13321	5919	117	37818	563	9	0	3909	435	311
September 1, 2006 5:50:00 AM UTC	1157111400000	50	33	no	4.6	83.1	23392	20809	13338	5840	50	37947	594	86	0	3901	652	160
September 1, 2006 5:51:00 AM UTC	1157111460000	43	39	no	4.8	83.3	23392	20809	13338	5840	89	37908	609	67	0	3887	511	109
September 1, 2006 5:52:00 AM UTC	1157111520000	44	40	no	5.0	83.4	23392	20809	13322	5909	101	37843	608	12	0	3868	449	277
September 1, 2006 5:53:00 AM UTC	1157111580000	42	40	no	5.2	83.6	23392	20809	13338	5849	91	37897	636	42	0	3858	595	258
September 1, 2006 5:54:00 AM UTC	1157111640000	37	44	no	5.4	83.8	23392	20809	13323	5894	79	37879	637	19	0	3841	570	261
September 1, 2006 5:55:00 AM UTC	1157111700000	36	48	no	5.6	83.9	23392	20809	13336	5898	85	37856	660	10	0	3831	759	230
